Word,Frequency
出贞子,1
楼底,1
缸,1
夫妇,1
暗在,1
來華師,1
稍大,1
枕着,1
抱怨,1
弄错,1
KamisanexceptionalhostAndtheplaceisfunctionalforacomfortablestayinGuangzhouwitheverythingathand,1
一盏,1
懒要,1
ReallyamazinglocationwhereisexcellentforshoppingandrestaurantsLovethehospitalityofthehosttheMayandCollyaresocuteandniceWilldefcomingbackagain,1
货不对,1
折服,1
五楼,1
闹心,1
挺多人,1
喫,1
版,1
満,1
州,1
広,1
门缝,1
境界,1
霉菌,1
蠻,1
塑料膜,1
湖南,1
极简,1
订票,1
精力,1
下大,1
更要,1
情绪低落,1
当爱彼迎,1
nice3,1
双层床,1
Amazingplace,1
出新,1
上到,1
那层,1
H,1
AreallyniceflatinGuangzhouIwilldefinitelystayhereagainifIweretocomebackTheflatwasnicelydecoratedjustlikethepictureswithasupercoolbathroomandHUGEterrasseReallyconvenientandeasytofindThankssomuch,1
日食,1
泊,1
介感謝,1
店紹,1
圏,1
門徒歩,1
路西,1
开开关关,1
良机,1
考验,1
晒台,1
吵床,1
五粒,1
挺好玩,1
膀胱,1
冒险,1
突变,1
纸箱,1
关上门,1
闷罐,1
堆积,1
交到,1
内行,1
寝室,1
sishome,1
丁寧特,1
平日,1
笨拙,1
知,1
接超,1
摄影,1
体力,1
ExpectahostalwhenyoubookthisplaceHostandguestsareallChinesespeakingandallsuperfriendlyandconsideratesoifyouknowChinesewhichIdothisisabigplusBathroomsarentthecleanestIveseenbutIwasonlythereforonenightsonotsureifIminbetweencleaningdateNotafanofenteringthecommunityandbuildingbyfollowingotherresidentsandunlessyoubookedthesuityouwontgetakeycardItwasweirdalthoughIneverhadtowaitlongOveralla,1
感挺,1
荷物,1
階階段,1
過最上,1
建物,1
滞,1
揃,1
清潔滞,1
简洁明了,1
照相馆,1
跟随,1
新式,1
培训班,1
排,1
单价,1
上上网,1
打盹儿,1
好省,1
一晒,1
石室,1
金钱,1
怡宝水,1
greatview,1
忠实,1
茶包,1
三间房,1
这一晚,1
踏踏,1
取得联系,1
一二位,1
locationshopping,1
BisaufeinpaarMngeldiewirderVermieterinmitgeteilthabenistdieFerienwohnungokSieistZentralgelegenEinkaufsmglichkeitensindinderNhesowieRestaurantsEineUBahnstationistFulufigin8MinutenerreichbarBushaltestellensindinunmittelbarerNheEbensosindBankeneinEinkaufszentrumin8bis10Minutenfulufigerreichbar,1
SpaciousandcleanroomtostayTheplaceisalsoveryneartothemrtabout5to10minuteswalkTammyisveryhelpful,1
過個,1
匯機場,1
打扑克,1
搭車,1
錶,1
太极,1
這家,1
赞在,1
完街,1
10mis,1
老太太,1
老头,1
大树下,1
永乐,1
书院,1
陈家,1
TheonlydownsideabouttheplacewasbuildingitselfisquiteoldandthelobbyareaisquitedirtyButoverallIhadadecentstayandthanksTammyfortheaccomodation,1
十倍,1
洁静,1
床有點,1
瞭,1
要花,1
我廣州,1
这过,1
怀着,1
大本營,1
大住,1
气床品,1
男士,1
挺大得,1
hen,1
取凑,1
圣诞节,1
家乐福,1
IenjoystayingthereHostsarenicegirlswithwhomIsharedtimeweresocuteandnicewithme,1
夹,1
卡通片,1
清明节,1
娛樂,1
所处,1
購物,1
摇椅,1
很明,1
冲淋,1
九十点,1
楼楼,1
弄懂,1
繁星,1
絕好,1
預,1
巨型,1
远近闻名,1
很广有,1
期中,1
情况严重,1
498,1
太老,1
觀光,1
果不其然,1
住過,1
离艳芳,1
由人,1
书有家,1
必訂,1
抽烟,1
hostel,1
楼龄,1
花鸟,1
五百米,1
i2,1
冰好,1
下九好,1
面試,1
15mins,1
順,1
打的還,1
發達,1
繁華,1
商業區,1
多楼,1
丰俭,1
著名景点,1
蒲,1
提大,1
IlovethefeelingwhenyouliveinthisneighborhoodYoucouldfeelthattheresidentsherearecontentandhappyalldaylong,1
Itisacozystayfortravellertofeelathome,1
羊蹄甲,1
可亲,1
美到,1
初体验,1
好酷,1
检测,1
太像,1
人暖,1
放眼,1
静悄悄,1
ThelocationwasgreatWithintrainandwalkingdistancefrommanyrestaurantsandshopsMyroomiesverypoliteandcourteousIfaminGuangzhouagainIwillstayhereagainThanks,1
翻动,1
贴近,1
下至,1
刀叉,1
木床,1
旅想,1
西關,1
黑夜,1
租给,1
简装修,1
足不出户,1
小清,1
西華路,1
Tammy,1
异地,1
高同,1
九路,1
location,1
广州火车站,1
匯對面,1
灰常好,1
路得,1
價錢,1
賺,1
一卧,1
高来,1
筆,1
赞看,1
初恋,1
東站,1
PlaceisnearmetrostationChenClanAcademywhichisveryconvenientniceplacewithalltheessentialamenitieshostisveryniceandresponsive,1
元去,1
红豆,1
們,1
旁邊,1
指栏,1
强太多,1
商業,1
街應,1
廣州順,1
讲完,1
那邊,1
盘,1
碟子,1
滑来滑去,1
起效,1
慢换,1
盒,1
至长隆,1
近长隆,1
定房,1
食堂,1
磁带,1
jay,1
很重,1
提着,1
瘫上,1
七七八八,1
恐怖片,1
Goodvalueformoney,1
玩太,1
棋盘,1
地毯式,1
飞行棋,1
早要,1
吊篮,1
MARU,1
住满,1
好太多离,1
回受,1
赠送,1
费劲儿,1
摄像头,1
图骗,1
图示,1
别个,1
理念,1
不合,1
放电影,1
杰伦,1
带子,1
世界各地,1
周杰伦,1
明信片,1
旅有,1
逃脱,1
蛮有家,1
广角镜头,1
光亮,1
实景图,1
发抖,1
高层住宅,1
打灯,1
不耐其烦,1
近想,1
上镜,1
汇和正佳,1
每日,1
来华,1
里性,1
出入证,1
挫折,1
效率高,1
Onlycomplaintisthattheshowerdoordidntcloseproperlyandsoprettymuchalwaysleaked,1
VeryniceplacesomenicetoucheslikearetrotapeplayerandalaserdiscplayeralthoughitwasntworkingwhileIwastheregoodlocation,1
奥园,1
拉好,1
食用油,1
maru,1
萌新,1
遮盖,1
910,1
还发,1
线上,1
可忙,1
公约,1
逗,1
再花,1
男孩,1
捏,1
猪猪,1
离汉溪,1
帘有,1
学识,1
回程,1
过山车,1
无印良品,1
不送,1
等级,1
拿证,1
轮用,1
若有,1
晾衣,1
Tips,1
个人空间,1
厌世,1
静静地,1
钟意,1
开朗,1
越办,1
384RMB,1
越,1
AmazingAmazingAmazing,1
BNB,1
ThehostsaresuperniceandtheplaceisatthecenterofthecityEverythingisaroundgreatshoppingfamousrestaurantsgreatlocationtogetanywhereItsTHEBESTlocationinGuangzhou,1
感大,1
旋转式,1
饮食文化,1
食城,1
book,1
很招,1
字大,1
Bar,1
贴着,1
入夏,1
短发,1
飘飘,1
浪,1
白房,1
红房,1
摩洛哥,1
不感兴趣,1
哈是,1
木架,1
细看,1
各忙各,1
更强,1
外向,1
换装,1
田园,1
还教,1
粤语,1
还加,1
Icy,1
夸不完,1
表彰,1
一二,1
现,1
扬长避短,1
作用,1
GoodEnoughifyouneedtoparticipatesomeactivitiesinGuangzhoulotsrestaurantsandabigsupermarket,1
Itsanicelocationandtheroomisnotbigbutstylishandenoughforoneperson,1
及格线,1
目前为止,1
手办,1
haha,1
房太可,1
偷偷,1
杀,1
合租房,1
鼓励,1
锅坏,1
堆里,1
C座,1
原木,1
A2,1
sweet,1
刷掉,1
这样一来,1
津津,1
1208,1
林,1
合宿,1
入味,1
铂,1
本土,1
美满,1
心底,1
买喜,1
已尽,1
标间,1
起步,1
欣喜,1
阴雨,1
废,1
厚重,1
层楼,1
写意,1
牛排,1
有家天,1
疑虑,1
1568Kam,1
阿联酋,1
叔,1
空姐,1
KamissuchanicefriendlyandhelpfulhostIsurelyrecommendhim,1
禮貌,1
南感覺,1
嶺,1
優惠,1
LOVEDthisspaceSituatedinancoololdbuildingthatsbeenrenovatedKamsspaceis4uniquelydesignedroomsoccupyingthetoptwofloorsSharedisamostlycoveredbalconywhereIspentmostofmytimeworkingonmycomputerwhiledrinkingcoffeeandteaalsoagreatareatorelaxdoyogaetcitsacoolgardenwithalotofplantsquietandcleanTheneighborhoodhasplentyofgoodplacestoeatwithinwalkingdistanceplentyofquietalleywaystoexploreandgetamorereal,1
几百块,1
绵绵,1
见天,1
百多,1
清早,1
慌上,1
邮票,1
麻黑,1
品种,1
多朵,1
偏爱,1
乌漆,1
Thelocationisgreatandwithinwalkingdistancetoallthatyoucouldeverneed,1
IhadafabuloustwoweeksinGuangzhouandstayingatKamsmadeeverythingIneededtogetdoneeasyHeissuperpoliteandenthusiasticaboutgoodfoodandtea,1
暴力,1
倾盆大雨,1
風景,1
好還,1
看電影,1
不太差,1
雨篷,1
多订,1
根线,1
床号,1
杯中,1
暖炉,1
神速,1
重彩,1
短租,1
屁,1
彩虹,1
伫立,1
写入,1
小红书会,1
AmazinglocationGreathospitalityandnicestaffsDefinitelyrecommendandwillcomebackagain,1
刻意,1
尾随,1
逛商场,1
可来,1
年书,1
AmazinglocationandviewGreathospitalityandsparklingcleanWilldefrecommendtoeveryonewhoscomingtogz,1
样板间,1
追定,1
KamwasveryhelpfulandsuggestedplacestovisitaswellasanyotherquestionsIhadThelocationwasexcellentveryclosetothemetrostationandwithexcellentplacestoeataswell,1
风住,1
护肤,1
乡下,1
胃口,1
褥子,1
Iwoulddefinitelystayagain,1
IbookedthisplaceverylateandstillitwassupereasytocheckinasthehostisveryfriendlyandresponsiveTheapartmentisgreatnicestylenicebalconyanditlooksverynewItsreallywellcaredandinagreatlocationnearthemainavenueandjustnexttothemetrostation,1
时落,1
KamsrooftopsuiteisanunexpectedchocolateboxacontemporarysimplisticearthyNordicdecorappliedinanagedLingnanmansionwithaJapaneseurbanstyleallinonebathandshowerroomandasuperspaciouscomfybalconymaneuveredbyadesigningmindHadoneverygoodsleepwiththeincenseofthemosquitocoilputinalovelyboxitwasjusthomeawayfromhomeLocatedatonehustlelocalmarketstreet5minawayfromonesubwayhubintersectingline1and2itsamodern,1
妙,1
绿色植物,1
巧思,1
IrecommendBestlocation,1
超棒性,1
GreatstayatGuangzhou,1
studio,1
小木屋,1
放抖音,1
五点,1
汇淘到,1
雨过天晴,1
可見,1
牛,1
西式,1
羊,1
蒙古,1
的魚,1
潮州,1
雞,1
食廣州,1
房東人,1
合伙,1
他會,1
問,1
類型,1
表,1
兩三小時,1
驚喜,1
簡約,1
歡鑽,1
没意思,1
卷子,1
UnlikeregularbnbsthisisaroomwithexceptionaldetailsMostoftheitemsareasadvertisedsavedfromtheolddaysIappreciatetheinsistencebyKamtobringthesegoodiestoquicktravelerslikemeIespeciallylovetheteakwooddoorwitholdpaintspolishedawaytoshowitsoriginaltextureWouldhavegoneintothetrashifKamhadntsavedit,1
拨云,1
更能,1
百姓,1
人意,1
强差,1
曾经,1
重温,1
隨意,1
談談,1
悠閒,1
體諒,1
寸土寸金,1
租到,1
突變,1
寬容,1
最後謝,1
光猛,1
之間,1
南要,1
互不,1
牌楼,1
百叶窗,1
中西,1
风韵犹存,1
远景,1
相反,1
及近,1
最顶,1
艰难,1
简介,1
普洱,1
一杯,1
布料,1
空气流通,1
买到,1
报纸,1
1989,1
石,1
钉上去,1
费时间,1
一棟,1
留去,1
古今,1
fusion,1
看圖片,1
裝新,1
小樓,1
放开,1
一條,1
小院,1
心态,1
隣,1
公園,1
种满,1
心目,1
灵魂,1
选对,1
比玩,1
熱,1
整趟,1
AnwonderfultripinCantonwzagreatlandladyw,1
中餐,1
兼,1
手册,1
ZitamademystayverycomfortableShepickedmeupattheBeijingLustationwhileitwasrainingShealsobroughtumbrellasforusandmadeusfeelwelcomeHerplaceis2minsfromthestationandisclosetoothershoppingareas,1
家常便饭,1
背包客,1
AnicestayZitaisprettypassionateandprovidealotofinformationabouttravellinginGuangzhousincethespotisintheceilcentrethetrafficisconvenient,1
三更半夜,1
nicezita,1
peaceful,1
厨艺,1
ZitawasveryfriendlyandapproachablesherecommendedbeautifulplacesforustotakepicturesandeatdeliciousfoodandgaveusdirectionstotheplaceswewantedtogoaswellThehousewascozyandreallyprettyandZitawasmorethanhappytohelpifweneededanythingelseThankfulforsuchawonderfulhost,1
充实,1
做出,1
褒,1
盛情款待,1
ThehostZitaisveryfriendlyandpassionateaboutsharingeverythingsheknowsaboutGuangzhouwithmeLocationiswalkingdistancetoMRTstationandtoBeijingRoadNothingmoreIcanaskforanightstayinGuangzhou,1
许久,1
相近,1
井井有条,1
拖地,1
冰棒,1
结婚,1
ZitareallymadeusfeelwelcometoherhomeandtoGuangzhouConversingwithherwaseasyandsherepliesveryfastZitaisveryapproachableandisveryknowledgeableaboutGuangzhousfoodandscenicareasShegaveussuggestionsonthepopularstreetstovisitshowedusthefoodplacesandevenbroughtusallthewaytothePearlRivertomakeabookingforusTrulytouchedattheextentshewaswillingtogoforus,1
ItslocatedatanolderstreetbutitsexactlyoneofthebestwaytoexperiencethisPhonenumberhiddenbyAirbnbyearoldcityMygirlfriendandIfoundZitaslistingjustafewdaysbeforearrivingandyetshesmorethanwillingtohostuswith200,1
哪個,1
燈光,1
起來,1
軟綿綿,1
櫃枕頭,1
大衣,1
有個,1
適裡面,1
舒,1
江邊,1
想體驗,1
家裡,1
WedidntfeellikestrangersatherhomeandweevenwatchedTV,1
健談,1
人靚聲,1
交个,1
之余能,1
再能,1
话题,1
聊些,1
结识,1
送行,1
轻音乐,1
路尾,1
IhavebeenusingAirbnbsincePhonenumberhiddenbyAirbnbandthisishonestlytheBESTBESTBESThostIevermeteventhoughweonlymanagedtospend1nightatherplacewhichisextremelywelllocatednearBeijingRoad,1
不剌眼,1
ThankyousomuchZita,1
WearesogladtohavehadZitaasahostexcellentplacetoknowtemplesshoppingmallsveryconvenienttotakemetroline6ZitaisspecialwelovedthestaythelastdayweshareagoodconversationfoodandphotosWehopecomebacksoon,1
弯路,1
谈不上,1
专家,1
十几家,1
小猫,1
趴着,1
花花草草,1
不会错,1
午饭,1
ZitaisasuperhostShesveryfriendlyThehouseissobeautifulandtheroomiscleanWheniamsickshemademeachinesemedtheplaceisveryclosetobeijingroadAndMTRstationVeryrecommended,1
旅途愉快,1
Firsttimeexperiencedthelocallypeoplesculturetheirlifestyleisfeelingamazinganextraordinaryawarmsweethome,1
空闲,1
FinallyIfYouwantToliveLikenativestryZitaS,1
ThehospitalityrushoutOfThecellphonescreenevenbeforeIgotWebsitehiddenbyAirbnbhappensToBEnewyeaRDaythatdayand8mealsADaymakesureIwontgethungrythiSYearwithZitaAndhersistersguide,1
RemarkableNewYearExperience,1
这来,1
要来,1
仙仙,1
花儿,1
QAQ,1
泰国,1
幸福快乐,1
靓声,1
浑身上下,1
StayingwithZitawasafairlygoodexperiencesincesheiseasygoingandhospitableShedidgiveussomereallynicerecommendationsaboutlocalrestaurantsandthingstodoTheroomisniceandcleanthoughitsinanoldresidentialareaThelocationisgreatwithlotsofshoppingmallsandrestaurantsnearby,1
ZitashouseisntterriblyroomyandtheneighbourhoodisabitoldandshabbybutshemakesverygooduseoftheexistingspaceanddecoratesthehouseincleanbrightandcomfortablemannerHerhospitalitywasoverwhelmingSheliterallyshowedusaroundtheentireafternoononthefirstdayofourarrivalandtreatedustosometastysweetsoupsheevenmadegreenbeansoupforusathomeInadditionShereallyknowstheareanearbyinsideoutsoherrecommendationsofrestaurant,1
半拉,1
共同话题,1
人有,1
九零,1
情感,1
传递,1
电波,1
一刻起,1
勤劳,1
古迹,1
可贵,1
地来,1
迫不及待,1
寿司,1
手画,1
远道而来,1
4zita,1
贤惠,1
一阵子,1
陪同,1
清澈,1
乾爽,1
住宅区,1
连夜,1
今洲,1
熊,1
晚去,1
有點銹,1
估計長,1
市場,1
夸夸,1
多来,1
高人,1
心超,1
狗尾巴,1
苹果,1
胶饵,1
乱飞,1
小于,1
十二月,1
马卡龙房,1
电路,1
熊房,1
布朗,1
这超,1
这句,1
黑影,1
落脚点,1
我刚,1
纸质,1
松动,1
较长,1
费点,1
几床,1
晒干,1
南风,1
生活区,1
安在,1
最无语,1
臭离,1
goooood,1
赖上,1
Greatplace,1
小虫,1
脏有,1
清洁用品,1
侧面,1
反臭,1
立式,1
长隆赞,1
柔滑,1
叮里,1
晕晕,1
高锅,1
著緊,1
披萨,1
有条理,1
推出,1
曲奇饼,1
我备,1
早餐会,1
醉酒,1
喝会,1
会为,1
晚归,1
1Zita,1
吃海鲜,1
一盒,1
一说,1
随口,1
ZitatakecaresofmyparentsverywellVeryhelpfulandniceSheisagreathostMeanwhilethisplaceislocatedinthecentralareaandclosetoeverywhereRoomisnewlyfurnished,1
ZitawasreallylovelyandhelpfulShemetusatthetrainstationandwalkedwithustoherhomeWewereonlythereforashortnightbutZitamadeusfeelathomeHerplaceisveryclosetoBeijingRoadbutyetitisquietandawayfromthenoise,1
相谈甚欢,1
客氣,1
高興,1
吹乾,1
吸力,1
風機,1
4Zita,1
五月天,1
好拉些,1
当家人,1
打火,1
煤气灶,1
小东西,1
仅仅,1
好菜,1
一手,1
家乡,1
確实,1
青年人,1
旅遊者,1
噪不闹,1
职责,1
小点,1
zida,1
背包,1
特地来,1
相识,1
带伞,1
会带,1
ZitaisasuperhostandImeanitsheinvitedmetothemorningteawithherfamilyshowedmearoundactuallyspentthewholedaywithmecookedniceChineselunchesdinnershelpedmetobuypackteaetcandwassoniceandcaringthatIfeltlikeIwas,1
ZitaisanamazinghostandImveryhappythatIstayedwithherTheapartmentissuperclose3minwalktotheBeijingroadandtothemetrostationtheroomwascleanniceandveryquietwhichisveryimportantforme,1
交朋友,1
标出来,1
见外,1
看床,1
毯,1
surprise,1
开花,1
想必,1
多留,1
级别,1
云吞,1
量身定做,1
先发,1
变化,1
说要,1
防火,1
全到,1
幸万幸,1
念头,1
打消,1
液晶,1
胡,1
太苏,1
细胞,1
激发,1
推广,1
没收,1
出生,1
太多车,1
士多,1
靜,1
LastlythankyoutoZitaandsheisagreatfriendlyhost,1
ThispropertyisVeryconveniencebywalkingdistancetoBeijingroadandmetrostationTheinteriorunitiscleanandcomfortable,1
苏胡,1
鸡叫,1
敲级,1
特近,1
定过,1
走害,1
全能型,1
TheapartmentisveryniceanditisnearoftouristplacesThehostwasverykindwithusShehelpedusalotandherrecommendationswereverygood,1
旺,1
厘子,1
浄,1
亁,1
覺,1
足夠,1
承托,1
軟硬,1
張床,1
最舒適,1
簡潔,1
裤腰带,1
螺狮粉,1
抬头,1
84,1
除夕夜,1
若干,1
洒落,1
清潔感,1
快线,1
牛腩,1
大旺,1
新春快乐,1
还备,1
欢天喜地,1
辞旧迎新,1
干果,1
割大,1
见面礼,1
澳门,1
不辞辛苦,1
游记,1
从头开始,1
生日蛋糕,1
正经,1
无福消受,1
太怕,1
酸爽,1
歩,1
違感,1
抽出,1
菜地,1
中枪,1
虾,1
酸辣,1
泰式,1
打扰到,1
大喜,1
居酒,1
咖爱猫,1
那条,1
爱笑,1
东南亚,1
量身,1
不舍,1
只怪,1
福,1
彪哥,1
大南居,1
66,1
南路,1
精心设计,1
local,1
定制,1
总要,1
双语,1
原则性,1
距离感,1
中期,1
属性,1
向导,1
之喜,1
文具,1
意料之中,1
心安理得,1
小一,1
块儿,1
每一件,1
战斗,1
极具,1
战斗机,1
动人,1
店名,1
做超,1
遺憾,1
需一應,1
室內,1
B2,1
順利,1
特式,1
挂机,1
挚爱,1
香菇,1
深感,1
他会,1
在我看来,1
胜过,1
从家,1
煮粥,1
肠胃炎,1
急性,1
ItsbeenawonderfultripImveryhappytochoosetolivethereTheplaceisverycozyandtidysuitableforoneortwoTheneighborswhoarelivingaroundarealllocalsthatmademefeelmoresecureZitathehostisverykindandfriendlyandmakingcongeeformewhenImsickyesasadstoryseriousupsetstomachhappenedduringmytripifyouwannafeelmorelikehomechooseZitashouse,1
早退,1
想常来,1
秘籍,1
伸张,1
传授,1
口腹之欲,1
接到,1
订房订,1
指点,1
信,1
一点一点,1
饱,1
高颜值,1
四日,1
特別,1
不惯海,1
ZitaisagreathostsheissoenthusiasticthatmakesmefeelIwasstayinginafriendsplaceShetoldmealmosteveryrestaurantshereckongoodfromstreetfoodtofancyoncehahahaHerplaceisalsoamazingitclosestoeverythinglessthan5minswalk,1
百条,1
情人节,1
小便,1
躲雨,1
台风,1
烘焙,1
盡力,1
简便,1
過程,1
賣湯,1
好樓,1
点外,1
惭愧,1
必去,1
占据,1
造福,1
纸条,1
很想,1
阿说,1
大吃一惊,1
成留,1
炸鱼,1
赞该,1
花束,1
吹到,1
拍杆,1
江风吹,1
爬楼,1
会旧,1
酱怕,1
这一波,1
流水账,1
玩家,1
送个,1
爽太多,1
敷,1
养生,1
珠,1
讨,1
线远,1
五十米,1
二号线,1
十万八千,1
送给,1
住况,1
仙本,1
收尾,1
一任,1
欢心,1
快用,1
回人,1
木瓜,1
来修,1
人美房,1
分不清楚,1
傻傻,1
标志,1
洗发液,1
绝好,1
TheapartmentwasequippedwithafullsizekitchenwithfridgeEveryroomhadanACThewholeapartmentwascleanexceptthebathroomshowerTheshowerglasshadhardhardwaterstainsalloverItdesperatelyneedsomescrubbingThebedswerehardanduncomfortableforforeignersfromthewestI,1
Dorcasapartmentisacute2bedroomlocatednearasubwaystationandalargenewmallThereareplentyofrestaurantsandshopsnearbythatmadeitagreatlocationforalittlevacation,1
来输,1
下位,1
事太多,1
丰巢,1
有小红书,1
订滴,1
和琶洲,1
枢纽,1
无缝,1
过长,1
候时,1
三至,1
WebsitehiddenbyAirbnb3,1
WebsitehiddenbyAirbnb2,1
半才,1
超时,1
点事,1
蚊液,1
超低,1
ThankyouDorcasforanamazingstayinGuangzhouthehousehadawonderfulroomwithanamazingviewSuperclosetothecantonfairandinaveryniceareaoftownAmazinghospitalitywouldlovetostayhereagainwhenwecomeback,1
ThestayatDorcassplacewasOKThephotosdefinitelylookedbetterthantheactualplaceThebuildingwasnothardtofindUponarrivingatthebuildingthesecuritydoorladywasextremelyrudeandgaveusmuchtroubleenteringthebuildingShewasveryshortonusandwouldnotallowustoexplainEventuallysheignoredusAfterwaitingafewmomentssomeonecameoutandwewalkedintothebuildingtogouptoourroomUponenteringthedoorcodeatcheckintime2PMthe,1
FantasticpersontostaywithVeryhelpfulandkind,1
白貨,1
跌,1
滋味,1
很建議,1
吹拂,1
海风,1
五六百米,1
七块,1
燃眉之急,1
算解,1
一架,1
差大,1
天住,1
亚运,1
近观,1
远眺,1
塔是,1
午茶,1
狼,1
玩完,1
体感会,1
说会,1
华丽,1
再聊,1
开冲,1
BalconyisamazingYoucanenjoyyourteacoffeewhileseeingcantontowerKitchenisgoodNotthebestButyesitsgoodatthepricewhatisbeenofferedBathroomisneatlymanagedOnlytheshowerplaceisabittinyButthatsagainokayWhenweseeitagainstwhatwepaidthatsthebestitcanbe,1
NowcomingtotheplaceitssparklingcleanTheresnostainsonpillowcoverquiltandbedsheet,1
WowWhataplaceItseasytofindHardly57minswalkfromMetroStation,1
烫机,1
Recommendhostandplace,1
Nicehost,1
稀,1
一扇门,1
眼光,1
em,1
Mao,1
放到,1
家居用品,1
差蛮,1
有滴,1
穷学生,1
惨,1
腰痛,1
水有,1
轻度,1
黄埔军校,1
料,1
thisisaplacewhereyoucaneasilygoaroundtheCBDCentralbusinessdistrictasitissoclosetothesubwaystationaswellyoucaneasilygetaTaxiaroundtheareaorjusttrytoborrowtheskateboardthatshehasthankyousomuchforbeingsuchanawesomehost,1
红日,1
古港,1
玩咯,1
坐火车,1
电车,1
旧点,1
幽香,1
舞台剧,1
年头,1
体弱,1
Maolivehouse,1
漫展,1
Ok,1
Thehostcanceledthisreservation14daysbeforearrivalThisisanautomatedposting,1
到琶洲,1
放眼望去,1
一大块,1
好評,1
味精,1
没能,1
奇装异服,1
多伪娘,1
算小,1
放着,1
每扇,1
为啥,1
CA1,1
右侧,1
猪,1
会修,1
积点,1
澡会,1
不利,1
原理,1
8888,1
DNS,1
酷毙了,1
虾饺,1
赶工,1
并不多,1
内装,1
布景,1
房東能,1
舊樓,1
及門口,1
分離,1
沒乾濕,1
晚房,1
下有间,1
皇和红米,1
铁路线,1
精挑细选,1
byetheway,1
我心,1
风采,1
认路,1
走一遍,1
蓝控,1
apm,1
扶墙,1
前发,1
大忙,1
打造,1
肠出,1
ThisstreetstyleapartmentiscozywhichislocatedinCBDofGuangzhouItsalsoveryconvenientandeazytogettotheoldtowninthiscityasitisnexttothemetroDuojiaisveryniceandhelpfulWewillbookthisapartmentagainifwecomebacktoGuangzhou,1
不可多得,1
别出心裁,1
碎花,1
看腻,1
老大,1
纪念品,1
印尼,1
茶泡饭,1
RetroDeli,1
老远,1
Convenient,1
没关系,1
江湖,1
很熟,1
足量,1
体检中心,1
再好不过,1
卡片,1
muji,1
旅个,1
大是,1
醍清,1
翅客,1
纵览,1
回信,1
淨,1
乾,1
DorcasisveryniceandhelpfulwellequippedcleanandwarmhomedesignthingsareverynewverysuitableforbusinesspeopleUpscalecommunityonesubwaystationawayfromtheCantonfairrecommendedforbusinesstravelers,1
家居设计,1
不知所措,1
离得,1
心心,1
仔,1
emmmmm,1
巧,1
游荡,1
阔爱,1
DocarsistheworldsgreatesthostFromrecommendingdiningestablishmentstoguidingyouaroundbeitsubwaywalkingtaxietcDocarsisalwaysquicktorespondinamosthelpfulwayThelocationiscentralGuangzhoubuttheapartmentisalittleawayonasidestreetandisniceandquietatnightItsanormalcitystudioaptplentyofroomfor1or2peoplebutonly1bedandsofaistoosmallforanyonebutaverysmallchildButagaintherealstarisDocarsmyguideand,1
薄荷,1
ThaplaceisgoodButthebathroomisalittlebitsmall,1
飞利浦,1
赞是,1
超足,1
看球,1
主场,1
恒大,1
AwesomelocationandgreathostTheapartmentisinaveryconvenientspotverynearline3andmanygreatrestaurantsandDorcaswasextremelyhelpfulwithanyquestionsoradvicewehadaboutthecityTheapartmentitselfisabitsmallerthanthephotosimpliedandthebedwasquitehard,1
DorcasessperservicialcontestaalinstanteyteayudarentodoloquepuedaEldepartamentotieneunaexcelenteubicacinycuentaconlosservicioslavadoraplanchaderopasecadoradepelotoallasrefrigeradorparillaelctricatodoestoidealparaestanciaslargas,1
绿,1
奢华,1
地价,1
办美签,1
就可以看,1
两星,1
excuseme,1
随身,1
包包,1
居彬妈,1
汇省博,1
住楼,1
100000,1
有暖灯,1
Thehostcanceledthisreservation45daysbeforearrivalThisisanautomatedposting,1
温油,1
作响,1
违反,1
额外收费,1
索要,1
谷,1
创业,1
郊区,1
身下,1
圪人,1
隔壁邻居,1
跑上跑下,1
搭建,1
正正,1
材料,1
每样,1
带劲,1
布局合理,1
里确,1
教超,1
暗要,1
围住,1
埃不過,1
多塵,1
拒付,1
撒满,1
樓盤,1
小串,1
搜罗,1
Goodplace,1
汇有,1
报太高,1
相伴,1
四人住,1
吃穿住行,1
性能,1
Verygood,1
ppt,1
使用费,1
尿性,1
等同,1
还续,1
出售,1
稍贵,1
任哟,1
正中间,1
淡雅,1
Thehostcanceledthisreservation24daysbeforearrivalThisisanautomatedposting,1
阿容,1
代价,1
中地,1
小距離,1
最赞,1
远方,1
紧急,1
通嘻嘻,1
沟,1
闲杂,1
QuitenicetheplaceiscleanandcomfortableSelfcheckinisveryconvenientandthehostisveryhelpfulJustthatneedtowalkfor20minstogettometroOverallitisanawesomeplacetostay,1
临走前,1
加固,1
底板,1
进不去,1
建兴,1
选哈,1
通风设备,1
有求,1
野生动物,1
1215,1
出站口,1
大石,1
度假村,1
得醒,1
修整,1
TheplaceissuperbigeverythinglikedescribedgoodcommunicationBUTyoucannotgowalkingfromsubwaystationwithluggagesoconsidertotaketaxi,1
歡然,1
断断续续,1
洗起来,1
小聚會,1
试一下,1
TheguyisveryniceandhelpfulYouwouldlovethisplaceandthecharacterofthisplaceItsniceandcozy,1
环状,1
偏软,1
叫停,1
新净,1
旷阔,1
又定,1
开幕,1
写字台,1
平板,1
星球,1
玩定,1
真真,1
好意思,1
桥底,1
说赞,1
周六,1
高值,1
蓝,1
乐疯,1
路到,1
累离,1
彼迎,1
